0.000000000000000000e+00,3.720000000000000000e+02,3.730000000000000000e+02,3.740000000000000000e+02,3.750000000000000000e+02,3.760000000000000000e+02,3.770000000000000000e+02,3.780000000000000000e+02,3.790000000000000000e+02,3.800000000000000000e+02,3.810000000000000000e+02,3.820000000000000000e+02,3.830000000000000000e+02,3.840000000000000000e+02,3.850000000000000000e+02,3.860000000000000000e+02,3.870000000000000000e+02,3.880000000000000000e+02,3.890000000000000000e+02,3.900000000000000000e+02,3.910000000000000000e+02,3.920000000000000000e+02,3.930000000000000000e+02,3.940000000000000000e+02,3.950000000000000000e+02,3.960000000000000000e+02,3.970000000000000000e+02,3.980000000000000000e+02,3.990000000000000000e+02,4.000000000000000000e+02,4.010000000000000000e+02,4.020000000000000000e+02,4.030000000000000000e+02,4.040000000000000000e+02,4.050000000000000000e+02,4.060000000000000000e+02,4.070000000000000000e+02,4.080000000000000000e+02,4.090000000000000000e+02,4.100000000000000000e+02,4.110000000000000000e+02,4.120000000000000000e+02,4.130000000000000000e+02,4.140000000000000000e+02,4.150000000000000000e+02,4.160000000000000000e+02,4.170000000000000000e+02,4.180000000000000000e+02,4.190000000000000000e+02,4.200000000000000000e+02,4.210000000000000000e+02,4.220000000000000000e+02,4.230000000000000000e+02,4.240000000000000000e+02,4.250000000000000000e+02,4.260000000000000000e+02,4.270000000000000000e+02,4.280000000000000000e+02,4.290000000000000000e+02,4.300000000000000000e+02,4.310000000000000000e+02,4.320000000000000000e+02,4.330000000000000000e+02,4.340000000000000000e+02,4.350000000000000000e+02,4.360000000000000000e+02,4.370000000000000000e+02,4.380000000000000000e+02,4.390000000000000000e+02,4.400000000000000000e+02,4.410000000000000000e+02,4.420000000000000000e+02,4.430000000000000000e+02,4.440000000000000000e+02,4.450000000000000000e+02,4.460000000000000000e+02,4.470000000000000000e+02,4.480000000000000000e+02,4.490000000000000000e+02,4.500000000000000000e+02,4.510000000000000000e+02,4.520000000000000000e+02,4.530000000000000000e+02,4.540000000000000000e+02,4.550000000000000000e+02,4.560000000000000000e+02,4.570000000000000000e+02,4.580000000000000000e+02,4.590000000000000000e+02,4.600000000000000000e+02,4.610000000000000000e+02,4.620000000000000000e+02,4.630000000000000000e+02,4.640000000000000000e+02,4.650000000000000000e+02,4.660000000000000000e+02,4.670000000000000000e+02,4.680000000000000000e+02,4.690000000000000000e+02,4.700000000000000000e+02,4.710000000000000000e+02,4.720000000000000000e+02,4.730000000000000000e+02,4.740000000000000000e+02
3.720000000000000000e+02,0.000000000000000000e+00,5.136896387411087517e+01,5.658999363231644963e+01,7.052793605449605252e+01,9.600832066697786615e+01,1.126516376440711014e+02,9.465245794260600576e+01,1.143984141055485679e+02,2.032605211439197603e+02,1.607405291375261527e+02,1.601105310519417344e+02,1.114953134379900064e+02,1.383118836943955898e+02,1.316988479450538705e+02,1.814089774219148694e+02,3.943110777514140750e+02,3.285083422459656504e+02,3.473763045100788531e+02,2.889922421274842463e+02,2.534816803183548473e+02,2.258121119072220324e+02,2.360174311217818683e+02,2.216996100585055274e+02,2.138016997577577172e+02,1.937455286376261370e+02,1.782405291375261527e+02,1.687405291375261527e+02,1.659874254263240800e+02,1.691105310519417344e+02,1.781105310519417344e+02,1.491105310519417344e+02,1.449874254263240800e+02,1.346917952853370934e+02,1.557155913269657219e+02,1.485168023696171531e+02,1.120202271878278282e+02,1.416917952853370934e+02,1.381575672014233191e+02,1.401475430804731559e+02,1.291021820632859090e+02,1.240031625496931298e+02,1.298341144445384430e+02,1.368341144445384430e+02,1.371566459507199909e+02,1.099674937020749326e+02,1.551650387201175931e+02,1.885865886542543990e+02,1.955865886542543990e+02,1.773732932481569549e+02,1.417114146730438904e+02,1.321184592522179173e+02,1.046901701860747664e+02,7.113052179697508848e+01,7.101618710777898968e+01,7.103733699399620605e+01,6.799595572884709327e+01,6.689308148216133532e+01,6.688788110985579749e+01,7.479993792715481504e+01,6.839929709951775294e+01,5.950546957973909912e+01,6.242094552716174860e+01,6.415665641239846195e+01,6.062112250646572420e+01,6.197515843945095071e+01,8.043784758160813908e+01,8.338458506127511782e+01,2.186221808575112959e+02,2.066285218792077671e+02,1.919089774219148694e+02,1.974089774219148694e+02,2.115511130456458204e+02,1.684089774219148694e+02,1.024847785265168341e+02,9.044318394772453473e+01,1.744168732798320320e+02,1.275447066988001694e+02,1.182452238979801535e+02,1.044521096738464365e+02,1.060414296967331609e+02,9.804142969673316088e+01,9.004142969673316088e+01,8.454142969673316088e+01,7.904142969673316088e+01,3.439840112563373253e+01,2.842973795165899986e+01,5.245056225058762323e+01,7.257517404808572792e+01,1.064953134379900064e+02,9.755104152799084716e+01,9.504142969673316088e+01,1.000414296967331609e+02,1.080414296967331609e+02,1.165889412515976602e+02,1.237478517832358307e+02,1.269101294434042160e+02,1.175939162840045640e+02,1.143592507600095161e+02,1.247995572689200685e+02,1.567320593001582836e+02,1.324010091789654098e+02,1.461210530469098217e+02,1.715768971696255392e+02
3.730000000000000000e+02,5.136896387411087517e+01,0.000000000000000000e+00,4.604744009874127642e+01,4.467892683054796521e+01,7.015931144302977884e+01,8.680262842012301405e+01,8.372831500117328574e+01,8.854940488160045220e+01,1.518915572698089136e+02,1.093715652634153059e+02,1.087415671778308734e+02,9.406747506083341648e+01,1.062021611619923505e+02,9.743737713168272307e+01,1.471475066085437220e+02,3.429421138773031998e+02,2.771393783718547752e+02,2.960073406359679780e+02,2.376232782533733996e+02,2.021127164442440005e+02,1.744431480331111857e+02,1.846484672476710216e+02,1.703306461843946806e+02,1.624327358836468704e+02,1.423765647635152902e+02,1.268715652634153059e+02,1.173715652634153059e+02,1.146184615522132191e+02,1.177415671778308734e+02,1.267415671778308734e+02,9.774156717783087345e+01,9.361846155221321908e+01,8.332283141122621828e+01,1.043466274528548610e+02,9.714783849550627792e+01,6.065126331371695301e+01,9.032283141122621828e+01,8.678860332731247240e+01,8.877857920636230915e+01,7.773321818917504800e+01,7.263419867558226883e+01,7.846515057042756780e+01,8.546515057042756780e+01,8.578768207660911571e+01,5.859852982796407161e+01,1.293160294961694774e+02,1.627375794303062833e+02,1.697375794303062833e+02,1.515242840242088391e+02,1.158624054490957747e+02,1.062694500282698016e+02,7.884116096212665070e+01,4.528151257302698696e+01,4.728151257302698696e+01,5.238053208661977322e+01,5.166197751152536455e+01,4.516197751152536455e+01,4.103887188590770307e+01,4.895092870320672773e+01,3.423813663153998021e+01,4.340520621955731428e+01,4.632068216697996377e+01,3.848077731865926410e+01,4.201631122459200185e+01,5.143260490587577749e+01,2.906888370749726747e+01,3.201562118716424266e+01,1.829389566317037179e+02,1.699389566317037179e+02,1.518765647635152902e+02,1.631475066085437220e+02,1.772896422322746730e+02,1.341475066085437220e+02,6.822330771314568665e+01,5.618171313435338732e+01,1.401554024664608846e+02,9.328323588542902201e+01,8.398375308460900612e+01,7.019063886047528911e+01,7.409576369842861254e+01,8.061359131957657098e+01,7.261359131957657098e+01,6.711359131957657098e+01,6.161359131957657098e+01,1.697056274847713908e+01,4.712018961183980537e+01,7.114101391076843584e+01,9.126562570826654053e+01,8.906747506083341648e+01,8.012320315083425726e+01,7.761359131957657098e+01,8.261359131957657098e+01,9.061359131957657098e+01,8.464327525329311186e+01,9.180218578493128234e+01,9.480040691100097661e+01,1.001660779068479741e+02,9.693141238285292616e+01,1.073717188917634786e+02,1.393042209230017079e+02,1.149731708018088199e+02,1.118595822335386742e+02,1.373154263562543917e+02
3.740000000000000000e+02,5.658999363231644963e+01,4.604744009874127642e+01,0.000000000000000000e+00,1.393794242217960999e+01,3.941832703466142362e+01,5.606164401175466594e+01,4.347229958617857903e+01,5.780842047323210409e+01,1.979389973685501616e+02,1.554190053621565539e+02,1.392125360016800641e+02,1.354067948563763935e+02,1.522496012607336411e+02,1.434848172304239995e+02,1.931949467072849984e+02,3.889895539760444194e+02,3.231868184705959948e+02,3.420547807347091975e+02,2.836707183521146476e+02,2.481601565429852485e+02,2.204905881318524337e+02,2.306959073464122696e+02,2.163780862831359286e+02,2.084801759823881184e+02,1.884240048622565382e+02,1.729190053621565539e+02,1.634190053621565539e+02,1.475675592164071190e+02,1.482125360016800641e+02,1.572125360016800641e+02,1.282125360016800641e+02,1.265675592164071048e+02,1.293702715099674947e+02,1.503940675515961232e+02,1.431952785942475543e+02,1.066987034124582294e+02,1.225259646376148055e+02,1.125359887585649687e+02,1.145259646376148055e+02,1.034806036204275443e+02,9.838158410683476518e+01,1.042125360016800641e+02,1.112125360016800641e+02,1.115350675078616121e+02,8.434591525921656796e+01,9.857504508780112928e+01,1.319965950219379351e+02,1.389965950219379351e+02,1.207832996158404910e+02,8.512142104072742654e+01,7.552846561990145346e+01,4.810017655375830259e+01,1.454052816465863529e+01,1.442619347546254005e+01,1.444734336167975997e+01,1.140596209653065074e+01,1.030308784984488035e+01,1.029788747753935141e+01,1.820994429483837607e+01,1.180930346720129620e+01,2.915475947422650371e+00,5.830951894845300743e+00,7.566662780082012318e+00,4.031128874149274566e+00,5.385164807134503739e+00,7.511632380623854033e+01,7.806306128590551907e+01,2.289863967304449943e+02,2.159863967304449943e+02,1.979240048622565382e+02,2.091949467072849984e+02,2.233370823310159494e+02,1.801949467072849984e+02,1.142707478118869631e+02,1.022291532330946637e+02,1.862028425652021610e+02,1.393306759841702842e+02,1.300311931833502967e+02,1.162380789592165655e+02,1.201432037971698890e+02,1.219529111151195480e+02,1.139529111151195480e+02,1.084529111151195480e+02,1.029529111151195480e+02,5.830988254402011250e+01,2.816025568065744622e+01,5.218107997958607314e+01,7.230569177708417783e+01,1.304067948563763935e+02,1.214625229463772342e+02,1.189529111151195480e+02,1.239529111151195480e+02,1.319529111151195480e+02,1.306907153520343741e+02,1.378496258836725588e+02,1.408478470097422530e+02,1.415053977023909511e+02,1.382707321783958889e+02,1.487110386873064272e+02,1.806435407185446707e+02,1.563124905973517969e+02,1.579070223322799507e+02,1.833628664549956682e+02
3.750000000000000000e+02,7.052793605449605252e+01,4.467892683054796521e+01,1.393794242217960999e+01,0.000000000000000000e+00,2.548038461248181363e+01,4.212370158957504884e+01,4.623786714253909480e+01,4.729902118272274691e+01,1.841567480740178837e+02,1.416367560676242761e+02,1.252745935795004470e+02,1.387464018913813675e+02,1.508810879925403299e+02,1.421163039622306883e+02,1.918264334390916872e+02,3.752073046815121984e+02,3.094045691760637737e+02,3.282725314401769765e+02,2.698884690575823697e+02,2.343779072484529706e+02,2.067083388373201558e+02,2.169136580518799917e+02,2.025958369886036508e+02,1.946979266878558406e+02,1.746417555677242603e+02,1.591367560676242761e+02,1.496367560676242761e+02,1.336296167942275019e+02,1.342745935795004470e+02,1.432745935795004470e+02,1.142745935795004470e+02,1.126296167942274877e+02,1.155880222154351884e+02,1.366118182570638169e+02,1.418267653260542431e+02,1.053301901442649182e+02,1.085880222154351884e+02,9.859804633638535165e+01,1.005880222154351884e+02,8.954266119824792725e+01,8.444364168465514808e+01,9.027459357950044705e+01,9.727459357950044705e+01,9.759712508568199496e+01,7.040797283703695086e+01,8.806564579729177922e+01,1.214871957314285851e+02,1.284871957314285851e+02,1.102739003253311409e+02,7.461202175021807648e+01,6.501906632939210340e+01,3.759077726324894542e+01,4.031128874149274566e+00,6.031128874149274566e+00,1.113014838774205906e+01,1.417152965289116828e+01,7.763160570257920057e+00,3.640054944640259027e+00,4.272001872658765187e+00,1.044079019900798144e+01,1.102246647475695873e+01,1.223529652525749967e+01,1.468343088612726532e+01,1.796907129632888456e+01,1.932310722931411462e+01,7.374781053804522912e+01,7.669454801771220787e+01,2.152041474359127164e+02,2.022041474359127164e+02,1.841417555677242603e+02,2.078264334390916872e+02,2.219685690628226382e+02,1.788264334390916872e+02,1.129022345436936519e+02,1.008606399649013525e+02,1.848343292970088783e+02,1.379621627159770014e+02,1.286626799151569855e+02,1.148695656910232543e+02,1.187746905289765778e+02,1.252925181501245220e+02,1.172925181501245220e+02,1.117925181501245220e+02,1.062925181501245220e+02,6.164948957902510074e+01,4.209819810283705976e+01,6.611902240176569023e+01,8.624363419926379493e+01,1.337464018913813675e+02,1.248021299813822083e+02,1.222925181501245220e+02,1.272925181501245220e+02,1.352925181501245220e+02,1.293222020838410629e+02,1.364811126154792476e+02,1.394793337415489418e+02,1.448450047373959251e+02,1.416103392134008629e+02,1.520506457223114012e+02,1.839831477535496447e+02,1.596520976323567709e+02,1.565385090640866395e+02,1.819943531868023570e+02
3.760000000000000000e+02,9.600832066697788036e+01,7.015931144302976463e+01,3.941832703466142362e+01,2.548038461248181363e+01,0.000000000000000000e+00,1.664331697709323876e+01,6.276181626865208329e+01,3.936039392583927565e+01,1.586763634615360559e+02,1.161563714551424624e+02,9.979420896701863342e+01,1.642267865038631953e+02,1.763614726050221009e+02,1.675966885747124593e+02,1.691613709552424325e+02,3.497269200690303137e+02,2.839241845635818891e+02,3.027921468276950918e+02,2.444080844451005419e+02,2.088975226359711428e+02,1.812279542248383279e+02,1.914332734393981639e+02,1.771154523761218229e+02,1.692175420753740127e+02,1.491613709552424325e+02,1.336563714551424482e+02,1.241563714551424624e+02,1.081492321817456741e+02,1.087942089670186334e+02,1.177942089670186334e+02,8.879420896701863342e+01,8.714923218174567410e+01,9.010763760295337477e+01,1.111314336445820175e+02,1.211314336445820175e+02,1.104572343450219307e+02,8.310763760295337477e+01,7.311766172390352381e+01,7.510763760295337477e+01,6.406227658576611361e+01,5.896325707217333445e+01,6.479420896701863342e+01,7.179420896701863342e+01,7.211674047320018133e+01,4.492758822455513723e+01,7.977809344775162970e+01,1.131996433818884356e+02,1.201996433818884356e+02,1.023352730684476626e+02,6.667339449333459811e+01,5.708043907250862503e+01,2.965215000636547416e+01,2.951151348663108820e+01,3.151151348663108820e+01,3.661053300022387447e+01,3.965191426537298724e+01,3.324354518273973014e+01,2.912043955712207222e+01,2.975238648514057971e+01,3.592117481148979152e+01,3.650285108723877414e+01,3.771568113773930975e+01,4.016381549860907541e+01,4.344945590881069819e+01,4.480349184179592470e+01,7.445723434502193072e+01,1.021749326301940073e+02,1.897237628234308886e+02,1.767237628234308886e+02,1.586613709552424325e+02,1.851613709552424325e+02,1.967948306352963641e+02,1.821613709552424325e+02,1.383826191561754513e+02,1.263410245773831520e+02,1.931613709552424325e+02,1.634425473284587724e+02,1.541430645276387565e+02,1.403499503035050395e+02,1.442550751414583772e+02,1.507729027626063214e+02,1.427729027626063214e+02,1.372729027626063214e+02,1.317729027626063214e+02,8.712987419150690016e+01,6.757858271531887340e+01,9.159940701424750387e+01,1.117240188117456086e+02,1.592267865038631953e+02,1.502825145938640219e+02,1.477729027626063214e+02,1.527729027626063214e+02,1.607729027626063214e+02,1.548025866963228623e+02,1.619614972279610470e+02,1.649597183540307128e+02,1.703253893498777245e+02,1.670907238258826624e+02,1.775310303347932006e+02,2.094635323660314441e+02,1.851324822448385703e+02,1.820188936765684105e+02,2.074747377992841280e+02
3.770000000000000000e+02,1.126516376440711156e+02,8.680262842012301405e+01,5.606164401175465883e+01,4.212370158957504884e+01,1.664331697709323876e+01,0.000000000000000000e+00,7.940513324574531850e+01,5.600371090293251086e+01,1.420330464844428491e+02,9.951305447804924142e+01,8.315089198992539821e+01,1.808701034809564590e+02,1.930047895821153645e+02,1.842400055518057229e+02,1.525180539781492257e+02,3.330836030919371638e+02,2.672808675864887391e+02,2.861488298506019419e+02,2.277647674680073351e+02,1.922542056588779360e+02,1.645846372477451212e+02,1.747899564623049571e+02,1.604721353990286161e+02,1.525742250982808059e+02,1.325180539781492257e+02,1.170130544780492414e+02,1.075130544780492414e+02,9.150591520465243889e+01,9.215089198992539821e+01,1.011508919899253982e+02,7.215089198992539821e+01,7.050591520465243889e+01,7.346432062586015377e+01,9.448811666748879645e+01,1.044881166674887965e+02,9.381391736792869551e+01,6.646432062586015377e+01,5.647434474681030281e+01,5.846432062586014666e+01,4.741895960867288551e+01,4.231994009508009924e+01,4.815089198992539821e+01,5.515089198992539821e+01,5.547342349610694612e+01,2.828427124746190202e+01,6.313477647065838738e+01,9.655632640479518614e+01,1.035563264047951861e+02,1.146409956986129828e+02,7.658840051773209723e+01,7.372375604960186024e+01,4.629546698345870936e+01,4.615483046372432341e+01,4.815483046372432341e+01,5.325384997731710968e+01,5.629523124246622245e+01,4.988686215983297245e+01,4.576375653421531098e+01,4.639570346223381136e+01,5.256449178858303384e+01,5.314616806433200935e+01,5.435899811483255206e+01,5.680713247570231772e+01,6.009277288590393340e+01,6.144680881888915991e+01,5.781391736792870262e+01,1.188182496072872567e+02,1.730804458463376818e+02,1.600804458463376818e+02,1.420180539781492257e+02,1.685180539781492257e+02,1.801515136582031573e+02,1.655180539781492257e+02,1.550259361332686865e+02,1.429843415544764014e+02,1.765180539781492257e+02,1.800858643055520361e+02,1.707863815047320202e+02,1.569932672805983032e+02,1.608983921185516408e+02,1.674162197396995850e+02,1.594162197396995850e+02,1.539162197396995850e+02,1.484162197396995850e+02,1.037731911686001496e+02,8.422189969241210861e+01,1.082427239913407391e+02,1.283673357888388580e+02,1.758701034809564590e+02,1.669258315709572855e+02,1.644162197396995850e+02,1.694162197396995850e+02,1.774162197396995850e+02,1.714459036734161259e+02,1.786048142050543106e+02,1.816030353311239764e+02,1.869687063269709881e+02,1.837340408029759260e+02,1.941743473118864642e+02,2.261068493431247077e+02,2.017757992219318339e+02,1.986622106536616741e+02,2.241180547763773916e+02
3.780000000000000000e+02,9.465245794260601997e+01,8.372831500117328574e+01,4.347229958617857903e+01,4.623786714253910191e+01,6.276181626865208329e+01,7.940513324574531850e+01,0.000000000000000000e+00,4.281791018176041064e+01,2.214381797301881249e+02,1.789181877237945173e+02,1.625560252356707167e+02,1.734692591666659496e+02,1.899304761631656220e+02,1.811656921328559804e+02,2.308758216097169793e+02,4.124887363376823828e+02,3.466860008322339581e+02,3.655539630963471609e+02,3.071699007137526110e+02,2.716593389046232119e+02,2.439897704934903970e+02,2.541950897080502330e+02,2.398772686447738920e+02,2.319793583440260818e+02,2.119231872238945016e+02,1.964181877237945173e+02,1.869181877237945173e+02,1.709110484503977432e+02,1.715560252356707167e+02,1.805560252356707167e+02,1.515560252356707167e+02,1.499110484503977432e+02,1.528694538716054581e+02,1.738932499132340865e+02,1.808761534966795637e+02,1.443795783148902387e+02,1.458694538716054581e+02,1.358794779925556213e+02,1.378694538716054581e+02,1.268240928544181969e+02,1.217250733408254177e+02,1.275560252356707167e+02,1.345560252356707167e+02,1.348785567418522646e+02,1.076894044932072205e+02,8.358453479632945005e+01,1.170060847304662559e+02,1.240060847304662559e+02,1.057927893243688118e+02,7.013091074925573309e+01,6.053795532842976002e+01,3.310966626228660914e+01,4.220673826838982734e+01,4.020673826838982734e+01,3.510771875479704107e+01,3.206633748964792829e+01,3.856633748964792829e+01,4.268944311526558977e+01,5.050986901519786443e+01,4.949017836963331263e+01,4.595394939207015739e+01,4.303847344464750790e+01,5.087837829296820757e+01,4.750342846032785360e+01,3.808713477904407796e+01,1.127971987086705496e+02,1.157439361883375284e+02,2.524855790920829577e+02,2.394855790920829577e+02,2.214231872238945016e+02,2.468758216097169793e+02,2.595566469039484332e+02,2.178758216097169793e+02,1.519516227143189440e+02,1.399100281355266588e+02,2.238837174676341419e+02,1.770115508866022651e+02,1.677120680857822776e+02,1.539189538616485606e+02,1.578240786996018983e+02,1.600153754254091041e+02,1.520153754254091041e+02,1.465153754254091041e+02,1.410153754254091041e+02,9.637234685430968284e+01,6.622271999094701300e+01,4.220189569201838253e+01,6.232650748951648723e+01,1.684692591666659496e+02,1.595249872566668046e+02,1.570153754254091041e+02,1.620153754254091041e+02,1.700153754254091041e+02,1.683715902544663834e+02,1.755305007861045681e+02,1.785287219121742339e+02,1.795678620126805072e+02,1.763331964886854450e+02,1.867735029975959833e+02,2.187060050288342268e+02,1.943749549076413530e+02,1.955878972347119316e+02,2.210437413574276491e+02
3.790000000000000000e+02,1.143984141055485395e+02,8.854940488160045220e+01,5.780842047323210409e+01,4.729902118272274691e+01,3.936039392583927565e+01,5.600371090293251086e+01,4.281791018176041064e+01,0.000000000000000000e+00,1.980367573873753315e+02,1.555167653809817239e+02,1.391546028928578949e+02,1.826168799424338545e+02,1.947515660435927884e+02,1.859867820132831469e+02,2.085217648810817082e+02,3.890873139948695894e+02,3.232845784894211647e+02,3.421525407535343675e+02,2.837684783709398175e+02,2.482579165618104184e+02,2.205883481506776036e+02,2.307936673652374395e+02,2.164758463019610986e+02,2.085779360012132884e+02,1.885217648810817082e+02,1.730167653809817239e+02,1.635167653809817239e+02,1.475096261075849498e+02,1.481546028928578949e+02,1.571546028928578949e+02,1.281546028928578949e+02,1.265096261075849498e+02,1.294680315287926646e+02,1.504918275704212931e+02,1.604918275704212931e+02,1.492006681953174052e+02,1.224680315287926504e+02,1.124780556497427995e+02,1.144680315287926504e+02,1.034226705116053893e+02,9.832365099801261010e+01,1.041546028928579091e+02,1.111546028928579091e+02,1.114771343990394570e+02,8.428798215039441288e+01,4.076662461456903941e+01,7.418817454870584527e+01,8.118817454870584527e+01,6.297487914260839403e+01,2.731300056749532601e+01,1.772004514666934938e+01,9.708243919473799721e+00,4.326789230857347235e+01,4.526789230857347235e+01,5.036691182216625862e+01,5.340829308731537139e+01,4.939099793419113382e+01,4.751053299569275623e+01,5.157102305538150944e+01,5.431126825006047909e+01,5.489294452580945460e+01,5.386313388919071343e+01,5.855390893717976297e+01,6.183954934738137865e+01,5.942909037671152106e+01,1.138176282708612064e+02,1.205650260687646949e+02,2.290841567492701643e+02,2.160841567492701643e+02,1.980217648810817082e+02,2.245217648810817082e+02,2.361552245611356398e+02,2.215217648810817082e+02,1.567727125947461104e+02,1.447311180159538253e+02,2.287048073480613084e+02,1.818326407670294316e+02,1.725331579662094441e+02,1.587400437420757271e+02,1.626451685800290647e+02,1.691629962011770090e+02,1.611629962011770090e+02,1.556629962011770090e+02,1.501629962011770090e+02,1.055199676300775877e+02,8.596867615388954675e+01,8.501980587377879317e+01,1.051444176712768979e+02,1.776168799424338545e+02,1.686726080324347095e+02,1.661629962011770090e+02,1.711629962011770090e+02,1.791629962011770090e+02,1.731926801348935498e+02,1.803515906665317345e+02,1.833498117926014004e+02,1.887154827884484121e+02,1.854808172644533499e+02,1.959211237733638882e+02,2.278536258046021317e+02,2.035225756834092579e+02,2.004089871151390980e+02,2.258648312378548155e+02
3.800000000000000000e+02,2.032605211439197888e+02,1.518915572698089136e+02,1.979389973685501900e+02,1.841567480740178553e+02,1.586763634615360559e+02,1.420330464844428207e+02,2.214381797301881534e+02,1.980367573873753315e+02,0.000000000000000000e+00,4.251999200639360765e+01,8.511974324863538754e+01,1.658214314664385824e+02,1.456064564537874730e+02,1.099344243293304118e+02,3.100000000000000000e+01,1.910505566074942863e+02,1.252478211020458900e+02,1.441157833661590928e+02,8.573172098356451443e+01,5.022115917443510824e+01,4.306658326959589544e+01,3.275690997786212932e+01,1.843908891458577415e+01,3.105617112013158021e+01,1.100000000000000000e+01,2.501999200639360765e+01,3.451999200639360765e+01,5.201999200639360765e+01,5.601999200639360765e+01,6.501999200639360765e+01,7.601999200639360765e+01,7.301999200639360765e+01,6.856872585858269531e+01,4.754492981695405263e+01,5.754492981695405263e+01,9.124029395609196058e+01,7.556872585858269531e+01,8.756872585858269531e+01,8.356872585858269531e+01,9.461408687576995646e+01,9.971310638936273563e+01,1.000199920063936077e+02,9.301999200639360765e+01,1.039401568403143870e+02,1.137487752369809328e+02,2.051678229551012009e+02,2.385893728892380068e+02,2.455893728892380068e+02,2.566740421830558034e+02,2.186214470021749037e+02,2.157568025340446809e+02,1.883285134679015300e+02,1.881878769481671156e+02,1.901878769481671156e+02,1.952868964617599090e+02,1.983282777269090218e+02,1.919199086442757789e+02,1.877968030186581245e+02,1.884287499466766178e+02,1.861296939013489009e+02,1.951792145487748371e+02,1.963920445992753514e+02,1.903723345884681919e+02,1.939078684944009296e+02,2.033241621756847053e+02,1.272402939560919606e+02,1.198759360826446709e+02,5.156239186818844189e+01,3.856239186818844189e+01,2.050000000000000000e+01,4.700000000000000000e+01,5.863345968005391740e+01,4.400000000000000000e+01,1.099241988953980353e+02,1.219657934741903347e+02,5.500000000000000000e+01,1.018721665810318626e+02,1.233880483764041287e+02,1.359747192003122223e+02,1.398798440382655599e+02,1.478798440382655599e+02,1.443675477251817085e+02,1.388675477251817085e+02,1.333675477251817085e+02,1.688621200182860491e+02,1.990117468816487190e+02,2.230325711805773494e+02,2.431571829780754683e+02,1.608214314664385824e+02,1.518771595564394090e+02,1.493675477251817085e+02,1.543675477251817085e+02,1.578798440382655599e+02,1.445258903946026408e+02,1.373669798629644561e+02,1.342047022027960850e+02,1.486474940356429215e+02,1.640504158363922897e+02,1.744907223453028280e+02,1.773935309129484210e+02,1.612589322962859910e+02,1.243566294311863629e+02,1.202533524043018076e+02
