0.000000000000000000e+00,4.750000000000000000e+02,4.760000000000000000e+02,4.770000000000000000e+02,4.780000000000000000e+02,4.790000000000000000e+02,4.800000000000000000e+02,4.810000000000000000e+02,4.820000000000000000e+02,4.830000000000000000e+02,4.840000000000000000e+02,4.850000000000000000e+02,4.860000000000000000e+02,4.870000000000000000e+02,4.880000000000000000e+02,4.890000000000000000e+02,4.900000000000000000e+02,4.910000000000000000e+02,4.920000000000000000e+02,4.930000000000000000e+02,4.940000000000000000e+02,4.950000000000000000e+02,4.960000000000000000e+02,4.970000000000000000e+02,4.980000000000000000e+02,4.990000000000000000e+02,5.000000000000000000e+02,5.010000000000000000e+02,5.020000000000000000e+02,5.030000000000000000e+02,5.040000000000000000e+02,5.050000000000000000e+02,5.060000000000000000e+02,5.070000000000000000e+02,5.080000000000000000e+02,5.090000000000000000e+02,5.100000000000000000e+02,5.110000000000000000e+02,5.120000000000000000e+02,5.130000000000000000e+02,5.140000000000000000e+02,5.150000000000000000e+02,5.160000000000000000e+02,5.170000000000000000e+02,5.180000000000000000e+02,5.190000000000000000e+02,5.200000000000000000e+02,5.210000000000000000e+02,5.220000000000000000e+02,5.230000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.260000000000000000e+02,5.270000000000000000e+02,5.280000000000000000e+02,5.290000000000000000e+02,5.300000000000000000e+02,5.310000000000000000e+02,5.320000000000000000e+02,5.330000000000000000e+02,5.340000000000000000e+02,5.350000000000000000e+02,5.360000000000000000e+02,5.370000000000000000e+02,5.380000000000000000e+02,5.390000000000000000e+02,5.400000000000000000e+02,5.410000000000000000e+02,5.420000000000000000e+02,5.430000000000000000e+02,5.440000000000000000e+02,5.450000000000000000e+02,5.460000000000000000e+02,5.470000000000000000e+02,5.480000000000000000e+02,5.490000000000000000e+02,5.500000000000000000e+02,5.510000000000000000e+02,5.520000000000000000e+02,5.530000000000000000e+02,5.540000000000000000e+02,5.550000000000000000e+02,5.560000000000000000e+02,5.570000000000000000e+02,5.580000000000000000e+02,5.590000000000000000e+02,5.600000000000000000e+02,5.610000000000000000e+02,5.620000000000000000e+02,5.630000000000000000e+02,5.640000000000000000e+02,5.650000000000000000e+02,5.660000000000000000e+02,5.670000000000000000e+02,5.680000000000000000e+02,5.690000000000000000e+02,5.700000000000000000e+02,5.710000000000000000e+02,5.720000000000000000e+02,5.730000000000000000e+02,5.740000000000000000e+02,5.750000000000000000e+02,5.760000000000000000e+02,5.770000000000000000e+02,5.780000000000000000e+02,5.790000000000000000e+02,5.800000000000000000e+02,5.810000000000000000e+02,5.820000000000000000e+02
4.750000000000000000e+02,0.000000000000000000e+00,2.141660677771831445e+01,8.150023242803347046e+01,3.863875176441518278e+01,2.273436352983027291e+02,7.050705890759041949e+01,5.821924861225322445e+01,7.133670832285949359e+01,1.442844164156077511e+02,1.037145938115292125e+02,1.049060051838218328e+02,9.768454080041240672e+01,9.599968897598424178e+01,9.683180589082341783e+01,7.655103863720751178e+01,5.738727074047071142e+01,7.708721087636642721e+01,8.341176619670318360e+01,9.048283400856865910e+01,9.942710591856781832e+01,9.339998719599397248e+01,8.659183169631180021e+01,7.992099966424864022e+01,8.659925194162624962e+01,9.387936183090677389e+01,8.857130023989894596e+01,7.422012253875294618e+01,9.379145349435421508e+01,8.429100328414449450e+01,1.021281645373429683e+02,8.798602891361201728e+01,9.526613880289254155e+01,1.083045436132978381e+02,1.117839732267016473e+02,1.022839732267016473e+02,1.313227404181648694e+02,1.232606203739791226e+02,8.224842706515936186e+01,7.210175291289830568e+01,5.906334810249300915e+01,7.206334810249300915e+01,8.211322372361389910e+01,7.947479704756996455e+01,7.334874774530756270e+01,7.796644796380773812e+01,7.089538015194226261e+01,6.677227452632460825e+01,6.496091885890999151e+01,7.046091885890999151e+01,6.701016452942441504e+01,5.347317815874353641e+01,7.057580953523060430e+01,4.695397575354088815e+01,3.839535436922904665e+01,6.027227452632460825e+01,6.789556721841618980e+01,6.061545732913566553e+01,4.272691350913734709e+01,5.377227452632460825e+01,4.553848631320946083e+01,3.898472202254847474e+01,3.439535436922904665e+01,4.191200255841550160e+01,4.539535436922904665e+01,6.016864107192320432e+01,8.388045247468195953e+01,1.207721859660753978e+02,2.941920730712229570e+01,2.135694955882374657e+01,1.735694955882374657e+01,2.544773565186758901e+01,2.702887448195177811e+01,3.252887448195177456e+01,3.938628002062498723e+01,3.986168886156740143e+01,2.765513324583370292e+01,1.565513324583370469e+01,2.118600529742369076e+01,1.317039552648299150e+01,1.093432754898320169e+01,7.158910531638176700e+00,4.609772228646443537e+00,4.301162633521313339e+00,2.052614337310926373e+01,3.533323626807010953e+01,7.898796253289063429e+01,4.354787223955193554e+01,5.147047901528388536e+01,1.989517220759000082e+01,1.034268562031859950e+01,1.382931668593933061e+01,3.963629248706720887e+01,5.395411355034356404e+01,8.013784375286681438e+01,6.809624917407451505e+01,8.074535981474802782e+01,7.537635906335503932e+01,1.214589505410686741e+02,2.027732622210965587e+02,1.266566571513188535e+02,1.657079055308521163e+02,2.089860755476169061e+02,2.105835118970032056e+02,2.309512678283072944e+02,2.205835118970032056e+02,2.344147031101682046e+02,2.241188214980384714e+02,2.848168445300944427e+02
4.760000000000000000e+02,2.141660677771831445e+01,0.000000000000000000e+00,6.008362565031514180e+01,3.128180220559143621e+01,2.487602420760210293e+02,9.192366568530871973e+01,4.726110829971590022e+01,8.570059162197424030e+01,1.369274668567840081e+02,9.635764425270545530e+01,1.263226119615401615e+02,8.551537927932962191e+01,9.170003771775611767e+01,9.563224824243850719e+01,7.672050633743970138e+01,5.755673844070290102e+01,6.491804935528364240e+01,7.124260467562039878e+01,7.757355036202511656e+01,7.878731037352520161e+01,7.198338041827564382e+01,6.517522491859347156e+01,5.850439288653031156e+01,6.518264516390792096e+01,7.246275505318844523e+01,6.715469346218061730e+01,5.280351576103462463e+01,7.237484671663588642e+01,6.287439650642618716e+01,8.071155775962463963e+01,6.656942213589368862e+01,7.384953202517421289e+01,8.688793683557950942e+01,9.036736644898331861e+01,8.086736644898331861e+01,1.099061336404465266e+02,1.159036708151553796e+02,7.489147750633561884e+01,6.474480335407456266e+01,5.170639854366926613e+01,6.470639854366926613e+01,6.615431379593732686e+01,6.007155126563910130e+01,5.193214096758924825e+01,5.654984118608943078e+01,4.947877337422395527e+01,4.535566774860629380e+01,5.760396930008624850e+01,6.310396930008624850e+01,5.965321497060067912e+01,4.611622859991979340e+01,6.321885997640686128e+01,3.959702619471714513e+01,3.103840481040529653e+01,3.885566774860629380e+01,4.647896044069786825e+01,3.919885055141735108e+01,2.131030673141903264e+01,3.235566774860629380e+01,2.412187953549115349e+01,1.756811524483016029e+01,2.703840481040529653e+01,3.455505299959175147e+01,3.803840481040529653e+01,5.281169151309945420e+01,7.652350291585820230e+01,1.134152364072516264e+02,2.206225774829854913e+01,1.400000000000000000e+01,1.000000000000000000e+01,4.031128874149274566e+00,5.612267704233464549e+00,1.111226770423346366e+01,2.578244268641861225e+01,3.025457864141819186e+01,3.362696088719666676e+01,2.162696088719666676e+01,1.412696088719666676e+01,8.246211251235321171e+00,1.048227922873511098e+01,1.548227922873511098e+01,1.680683454907186913e+01,2.571776941123962956e+01,4.194275015082757818e+01,4.969711956718486334e+01,7.342864493126398884e+01,6.496447901727024998e+01,7.288708579300219981e+01,4.131177898530831527e+01,3.175929239803691573e+01,3.524592346365764683e+01,6.105289926478552331e+01,7.537072032806187849e+01,1.015544505305851288e+02,8.951285595179282950e+01,1.021619665924663423e+02,9.679296584107335377e+01,1.428755573187870027e+02,2.241898689988148874e+02,1.480732639290371537e+02,1.871245123085704165e+02,2.304026823253352063e+02,2.320001186747215343e+02,2.523678746060256231e+02,2.420001186747215343e+02,2.558313098878865048e+02,2.455354282757567717e+02,3.062334513078127429e+02
4.770000000000000000e+02,8.150023242803345624e+01,6.008362565031514890e+01,0.000000000000000000e+00,8.997154399027796501e+01,3.088438677263361569e+02,1.520072913356238473e+02,2.894703284719634340e+01,8.020666024151178419e+01,1.359923511121546937e+02,1.332622372225773688e+02,1.864062376118552606e+02,5.148287776795820037e+01,5.766753620638468902e+01,1.057017578094757084e+02,5.840643088492014101e+01,3.924266298818334064e+01,3.088554784391221730e+01,2.456099252357545737e+01,1.748992471170998186e+01,1.870368472321006337e+01,1.189975476796050557e+01,1.905866529959868316e+01,1.274754878398196212e+01,5.099019513592784492e+00,1.237912940287330343e+01,7.071067811865475505e+00,7.280109889280518054e+00,1.229122106632075173e+01,2.438460768876857543e+01,2.549159984876483520e+01,3.963373547249578621e+01,4.523820859166950470e+01,3.219980378126420817e+01,3.890800771376358114e+01,4.840800771376358114e+01,6.992413255230522395e+01,1.149685550705260653e+02,8.663373547249578621e+01,6.263373547249578621e+01,7.271598637992306635e+01,5.971598637992307346e+01,4.966611075880218351e+01,4.358334822850396506e+01,3.544393793045411201e+01,3.070916300910533536e+01,2.474435908585349608e+01,2.886746471147115756e+01,4.689522108879110363e+01,5.239522108879110363e+01,5.642634996294037819e+01,6.996333633362125681e+01,8.706596771010832470e+01,6.490216419416020699e+01,6.794299778027719583e+01,3.276843310635408102e+01,1.360466520961727710e+01,2.088477509889779427e+01,3.877331891889610915e+01,3.926843310635408102e+01,4.876843310635408102e+01,5.626843310635408102e+01,7.194299778027719583e+01,7.945964596946365077e+01,7.494299778027719583e+01,8.971628448297136060e+01,1.134280958857301158e+02,1.503198293771235399e+02,8.214588339861370514e+01,7.408362565031515601e+01,7.008362565031515601e+01,5.605249677616587434e+01,5.447135794608168169e+01,4.897135794608168169e+01,4.324545487389568876e+01,4.730459259788216286e+01,5.951114821361586849e+01,6.894572959709698523e+01,6.144572959709698523e+01,6.832983690155046475e+01,7.056590487905025100e+01,7.556590487905025100e+01,7.689046019938700738e+01,8.580139506155477136e+01,9.038839978856491086e+01,7.558130689360406507e+01,9.047865888772795984e+01,1.134101286550075827e+02,1.329707114433173558e+02,1.013954046356234642e+02,9.184291804835206108e+01,9.532954911397278863e+01,1.211365249151006651e+02,1.354543459783770061e+02,1.616380761809002422e+02,1.495964816021079571e+02,1.611190137769456214e+02,1.568765914913884671e+02,2.029591829691021019e+02,2.842734946491299866e+02,2.081568895793522813e+02,2.472081379588855441e+02,2.904863079756503339e+02,2.920837443250366618e+02,3.124515002563407506e+02,3.020837443250366618e+02,3.159149355382016324e+02,3.056190539260718992e+02,3.663170769581278705e+02
4.780000000000000000e+02,3.863875176441518278e+01,3.128180220559143621e+01,8.997154399027796501e+01,0.000000000000000000e+00,2.330615046930298035e+02,7.622492830231746552e+01,7.854291050530733287e+01,1.099754600872746835e+02,1.093862463734592296e+02,6.527726655170673098e+01,1.106238745785489073e+02,1.154032976192924451e+02,1.215879560577189409e+02,1.269140504480299541e+02,1.080023085430311340e+02,8.883854064629433367e+01,9.480596769524646561e+01,1.011305230155832220e+02,1.074614687019879398e+02,1.086752287134880248e+02,1.018712987582384670e+02,9.506314325855629477e+01,8.839231122649313477e+01,9.507056350387074417e+01,1.023506733931512684e+02,9.704261180214344051e+01,8.269143410099744074e+01,9.331522626419159394e+01,8.122183964174377024e+01,9.287708037740098632e+01,7.873494475367003531e+01,8.601505464295055958e+01,9.905345945335585611e+01,1.025328890667596653e+02,9.303288906675966530e+01,1.220716562582228732e+02,8.836245033183058695e+01,4.735025702301083328e+01,5.573494475367003531e+01,4.269653994326473878e+01,5.569653994326473878e+01,6.574641556438562873e+01,6.310798888834169418e+01,7.027958410290683844e+01,7.489728432140701386e+01,6.782621650954153836e+01,6.370311088392388399e+01,4.859411069968172114e+01,5.409411069968172114e+01,5.064335637019615177e+01,3.710636999951526604e+01,3.567763949308208282e+01,3.058716759431261778e+01,2.202854621000077273e+01,5.720311088392388399e+01,7.636687878066068436e+01,7.048065275700878374e+01,5.259210893701046530e+01,5.305630258732071525e+01,4.355630258732071525e+01,3.605630258732071525e+01,1.802854621000077273e+01,1.051189802081431957e+01,1.503959058988302822e+01,2.173131381210072988e+01,4.544312521485947798e+01,8.233485870625290204e+01,9.219544457292887074e+00,1.728180220559143621e+01,2.128180220559143621e+01,3.531293107974070722e+01,3.689406990982489987e+01,4.239406990982489987e+01,5.706424489201004491e+01,6.153638084700962452e+01,6.490876309278809231e+01,5.290876309278809941e+01,4.540876309278809941e+01,3.871590921027679144e+01,3.647984123277700519e+01,3.147984123277700519e+01,4.280439655311376157e+01,4.293991439793649789e+01,5.916489513752445362e+01,7.397198803248529941e+01,1.047104471368554357e+02,8.218662400396712542e+01,6.498162450988242256e+01,3.340631770218853092e+01,4.295880428945993401e+01,2.534405995388998534e+01,4.535416188179426911e+01,5.967198294507062428e+01,8.585571314759387462e+01,7.381411856880157529e+01,8.646322920947508806e+01,8.109422845808209956e+01,1.271768199357957485e+02,2.084911316158236332e+02,1.323745265460458995e+02,1.714257749255791623e+02,2.147039449423439805e+02,2.163013812917302801e+02,2.366691372230343688e+02,2.263013812917302801e+02,2.401325725048952791e+02,2.298366908927655459e+02,2.905347139248215171e+02
4.790000000000000000e+02,2.273436352983027291e+02,2.487602420760210578e+02,3.088438677263362138e+02,2.330615046930298035e+02,0.000000000000000000e+00,1.665189994612639168e+02,2.855628839105559678e+02,2.857870047789198225e+02,3.309541586202344661e+02,1.997532733192699652e+02,1.272645398581042855e+02,3.250281760987151642e+02,3.233433242742869425e+02,2.695984045672400953e+02,3.038946739355102409e+02,2.847309060387734689e+02,3.044308461746691705e+02,3.107554014950059127e+02,3.178264693068713882e+02,3.267707412168705332e+02,3.207436224942967442e+02,3.139354669946145577e+02,3.072646349625513835e+02,3.139428872399290071e+02,3.212229971292095456e+02,3.159149355382016893e+02,3.015637578370556753e+02,3.211350887926569726e+02,3.116346385824472236e+02,3.255880308350645578e+02,3.114458952113336068e+02,3.187260051006141452e+02,3.317644099110194702e+02,3.352438395244232652e+02,3.257438395244232652e+02,3.547826067158864589e+02,3.099303625786058092e+02,2.689181692697860626e+02,2.884458952113336068e+02,2.754074904009282818e+02,2.884074904009282818e+02,2.984573660220492002e+02,2.958189393460052656e+02,3.006923830436102776e+02,3.053100832621104814e+02,2.982390154502450059e+02,2.941159098246273516e+02,2.813050611573452784e+02,2.868050611573452784e+02,2.833543068278597161e+02,2.698173204571788233e+02,2.572455517398573193e+02,2.632981180519761892e+02,2.547394966676643548e+02,2.876159098246273516e+02,2.952392025167189331e+02,2.879590926274383946e+02,2.700705488074401046e+02,2.811159098246273516e+02,2.728821216115122184e+02,2.663283573208512394e+02,2.507394966676643548e+02,2.435734027138441320e+02,2.481010952829128371e+02,2.432992260588759734e+02,2.332793825477504015e+02,2.204725568022983282e+02,2.296388341089605092e+02,2.377010918572590583e+02,2.417010918572590583e+02,2.527913709501703465e+02,2.543725097802545463e+02,2.598725097802545179e+02,2.667299153189277376e+02,2.672053241598701447e+02,2.549987685441364533e+02,2.429987685441364533e+02,2.485296405957264483e+02,2.405140308247857490e+02,2.382779628472859486e+02,2.345025458299409138e+02,2.319534075269491780e+02,2.316447979318240300e+02,2.349764398291695784e+02,2.497835327241304242e+02,2.473948012560655911e+02,2.119547109627268924e+02,1.859354873002115198e+02,2.175107941079054115e+02,2.270632806951768146e+02,2.135143186123634109e+02,1.877073428112355202e+02,1.733895217479591793e+02,1.472057915454359431e+02,1.592473861242282283e+02,1.718964967649017410e+02,1.567941859785710790e+02,1.438174852153511267e+02,2.939728282082955602e+01,1.006869781469839040e+02,6.163572976745062704e+01,1.835755975068581947e+01,2.158703314492290204e+01,5.757528842804029523e+01,2.916178984623999781e+01,7.071067811865475505e+00,2.410045417779187815e+01,8.479847720984787429e+01
4.800000000000000000e+02,7.050705890759041949e+01,9.192366568530873394e+01,1.520072913356238757e+02,7.622492830231746552e+01,1.665189994612638884e+02,0.000000000000000000e+00,1.287263075198436582e+02,1.192680053176558772e+02,1.856111746757766809e+02,7.120096817601955763e+01,6.750483699072512422e+01,1.667015434514507319e+02,1.605168850130242504e+02,1.030794051059761927e+02,1.410682346742475204e+02,1.278943296480611451e+02,1.475942697839568609e+02,1.539188251042936315e+02,1.609898929161591070e+02,1.699341648261582804e+02,1.639070461035843778e+02,1.570988906039022197e+02,1.504280585718390455e+02,1.571063108492166691e+02,1.643864207384971792e+02,1.590783591474893512e+02,1.447271814463433657e+02,1.642985124019446346e+02,1.547980621917349424e+02,1.687514544443522482e+02,1.546093188206212972e+02,1.618894287099018072e+02,1.749278335203071038e+02,1.784072631337108987e+02,1.689072631337108987e+02,1.979460303251740925e+02,1.645873786341480525e+02,1.235751853253282917e+02,1.316093188206212972e+02,1.185709140102160006e+02,1.315709140102160006e+02,1.416207896313368906e+02,1.389823629552929560e+02,1.438558066528979964e+02,1.484735068713981718e+02,1.414024390595326963e+02,1.372793334339150420e+02,1.244684847666329830e+02,1.299684847666329688e+02,1.265177304371474065e+02,1.129807440664665279e+02,1.119025677953995341e+02,1.064615416612638796e+02,9.790292027695203103e+01,1.307793334339150420e+02,1.384026261260065951e+02,1.311225162367260850e+02,1.132339724167277666e+02,1.242793334339150277e+02,1.160455452207998803e+02,1.094917809301388871e+02,9.390292027695203103e+01,8.673682632313177976e+01,9.126451889220048486e+01,9.795624211441818829e+01,1.047270774044999797e+02,1.416188108958934038e+02,7.280225771824818537e+01,8.086451546654673450e+01,8.486451546654673450e+01,9.595479455945800851e+01,9.753593338954219405e+01,1.030359333895421940e+02,1.098933389282153996e+02,1.103687477691578351e+02,9.816219215342412951e+01,8.616219215342412951e+01,9.169306420501411026e+01,8.367745443407341099e+01,8.144138645657362474e+01,7.766596943922858998e+01,7.511683113623686836e+01,6.658580422071017324e+01,6.845744036790564735e+01,8.326453326286649315e+01,8.087580179480167430e+01,4.543571150146297555e+01,1.941648783894759944e+01,5.099179464664148753e+01,6.054428123391288352e+01,5.667774222165108711e+01,3.087076642052320352e+01,1.655294535724684835e+01,1.931320791582796659e+01,3.069508098097779936e+01,4.334419162165131922e+01,3.797519087025831652e+01,8.405778234797196546e+01,1.653720940279998501e+02,6.583202131427999859e+01,1.048832696938132756e+02,1.481614397105780654e+02,1.731823437039064970e+02,1.935500996352105858e+02,1.831823437039064970e+02,1.735900672731293639e+02,1.632941856609996307e+02,2.239922086930556304e+02
4.810000000000000000e+02,5.821924861225322445e+01,4.726110829971590732e+01,2.894703284719634340e+01,7.854291050530734708e+01,2.855628839105559678e+02,1.287263075198436297e+02,0.000000000000000000e+00,5.125962739431544435e+01,1.649393839593510336e+02,1.349999396505391474e+02,1.631252537960750431e+02,3.946529218815918227e+01,4.564995062658567093e+01,7.675472496227936858e+01,2.945939803772380117e+01,1.029563014098700080e+01,1.886796226411320632e+01,2.519251758444996625e+01,3.226358539631544176e+01,4.120785730631460098e+01,3.785375534006491449e+01,3.127528011474818470e+01,2.736780008341151671e+01,3.404605236078912611e+01,4.132616225006964328e+01,3.601810065906181535e+01,2.166692295791582623e+01,4.123825391351709158e+01,5.252679528669104059e+01,5.443863269596117505e+01,6.221988992160326859e+01,6.949999981088379286e+01,6.114683662846054801e+01,6.785504056095992098e+01,7.651783423469289858e+01,9.887116539950156380e+01,1.439155879177224051e+02,1.092198899216032686e+02,8.521988992160326859e+01,8.485465720276778256e+01,7.185465720276778256e+01,6.180478158164689262e+01,5.572201905134867417e+01,4.758260875329882111e+01,4.620223996635428421e+01,3.913117215448880870e+01,4.100613553431586666e+01,5.903389191163581273e+01,6.453389191163580563e+01,6.856502078578508019e+01,8.210200715646595881e+01,9.920463853295302670e+01,7.704083501700492320e+01,6.968070020823898858e+01,3.450613553431586666e+01,1.534236763757906630e+01,8.062257748298549132e+00,2.595080156829686757e+01,3.699616258548412873e+01,4.649616258548412873e+01,5.399616258548412873e+01,7.202391896280407479e+01,7.954056715199052974e+01,7.668070020823898858e+01,9.145398691093313914e+01,1.151657983136918944e+02,1.520575318050853184e+02,6.932336604801446356e+01,6.126110829971590732e+01,5.726110829971590732e+01,4.322997942556663276e+01,4.164884059548244011e+01,3.614884059548244011e+01,2.282969570568539908e+01,1.835755975068581947e+01,3.056411536641952154e+01,4.256411536641952154e+01,4.102997042888669910e+01,4.904558019982739836e+01,5.128164817732718461e+01,5.628164817732718461e+01,5.360947638360678269e+01,6.252041124577453957e+01,6.144136694136856391e+01,4.663427404640771812e+01,6.153162604053161999e+01,8.446309580781124282e+01,1.096897276275371240e+02,7.811442081984323238e+01,6.856193423257182928e+01,7.204856529819255684e+01,9.785554109932043332e+01,1.121733621625967885e+02,1.383570923651200246e+02,1.263154977863277395e+02,1.389646084270012523e+02,1.335956076756082496e+02,1.796781991533218843e+02,2.609925108333497974e+02,1.848759057635720637e+02,2.239271541431053265e+02,2.672053241598701447e+02,2.688027605092564727e+02,2.891705164405605615e+02,2.788027605092564727e+02,2.926339517224214433e+02,2.823380701102917101e+02,3.430360931423476814e+02
4.820000000000000000e+02,7.133670832285949359e+01,8.570059162197424030e+01,8.020666024151179840e+01,1.099754600872746693e+02,2.857870047789197656e+02,1.192680053176558772e+02,5.125962739431544435e+01,0.000000000000000000e+00,2.156211247384672163e+02,1.750513021343886919e+02,1.762427135066813264e+02,4.743353813379484762e+01,4.124887969536835897e+01,2.549509756796392423e+01,2.180022935659163963e+01,4.096399725332844355e+01,6.803086805784082003e+01,7.435542337817757641e+01,8.142649119004305192e+01,9.037076310004221114e+01,8.701666113379252465e+01,8.043818590847580197e+01,7.862742747772696816e+01,8.530567975510457757e+01,9.258578964438510184e+01,8.727772805337727391e+01,7.292655035223127413e+01,9.249788130783254303e+01,1.037864226810064849e+02,1.056982600902766336e+02,1.134795173159187129e+02,1.207596272051992372e+02,1.124064640227760066e+02,1.191146679552753795e+02,1.277774616290083429e+02,1.501307927938170224e+02,1.945973286968385878e+02,1.535851353880188412e+02,1.364795173159187129e+02,1.304000564253525170e+02,1.231142845970832411e+02,1.130644089759623512e+02,1.069816464456641256e+02,9.884223614761427257e+01,9.746186736066972855e+01,9.039079954880425305e+01,9.226576292863131812e+01,1.102935193059512642e+02,1.157935193059512642e+02,1.198246481801005388e+02,1.248098864816030300e+02,1.419125178580900979e+02,1.182906840764003817e+02,1.097320626920885331e+02,8.576576292863131812e+01,6.660199503189451775e+01,5.932188514261399348e+01,7.322445826051043127e+01,8.426981927769769243e+01,9.376981927769769243e+01,9.520644911850584435e+01,1.057320626920885331e+02,1.132487108812749881e+02,1.167320626920885331e+02,1.315053493947826837e+02,1.552171607975414247e+02,1.921088942889348630e+02,1.007559156299817857e+02,9.269365788168323661e+01,8.869365788168323661e+01,8.166946274782496573e+01,8.008832391774078019e+01,8.342249728769600381e+01,6.875232230551085877e+01,6.428018635051128626e+01,5.207363073477758064e+01,6.407363073477758064e+01,7.157363073477758064e+01,7.958924050571827991e+01,8.144354707230159818e+01,7.849561885449766407e+01,7.511899175196484180e+01,6.703554568933817848e+01,5.081056494975022986e+01,3.600347205478938406e+01,4.769870087913844259e+01,7.383229381619290166e+01,9.985151747870827421e+01,8.262955526340687129e+01,7.307706867613546819e+01,8.516602500879882598e+01,1.109730008099267025e+02,1.252908218732030576e+02,1.385812132334838509e+02,1.394329574969340229e+02,1.520820681376075356e+02,1.467130673862145329e+02,1.927956588639281676e+02,2.741099705439560239e+02,1.851000266319358900e+02,2.241512750114691528e+02,2.674294450282339426e+02,2.819202202198626992e+02,3.022879761511667880e+02,2.919202202198626992e+02,2.928580725907852411e+02,2.825621909786555079e+02,3.432602140107114792e+02
4.830000000000000000e+02,1.442844164156077511e+02,1.369274668567840081e+02,1.359923511121546937e+02,1.093862463734592154e+02,3.309541586202345229e+02,1.856111746757766809e+02,1.649393839593510336e+02,2.156211247384672447e+02,0.000000000000000000e+00,1.312008853009645009e+02,2.063918017905644149e+02,1.842658261171715708e+02,1.904504845555980523e+02,2.286170462659425198e+02,1.943987819970748490e+02,1.752350141003380486e+02,1.636684961931256055e+02,1.573439408727888349e+02,1.502728730609233594e+02,1.413286011509242144e+02,1.478921058801151958e+02,1.550510164117533805e+02,1.487398998961366772e+02,1.410913706257474871e+02,1.350040458305874438e+02,1.289212833002892182e+02,1.432724610014352038e+02,1.237011300458339491e+02,1.357945166682817728e+02,1.105007512633898585e+02,1.090359893504483892e+02,1.021248201751217834e+02,1.037925473308904856e+02,9.708434339839111260e+01,9.510698575131267773e+01,6.606821855984946978e+01,2.102379604162863913e+01,6.203598935044838925e+01,8.603598935044838925e+01,9.640140820061368743e+01,1.094014082006136874e+02,1.194512838217345774e+02,1.173932316903543409e+02,1.236732705187528438e+02,1.298579289571793254e+02,1.343728493633534526e+02,1.302497437377357983e+02,1.138793535016943679e+02,1.083793535016943679e+02,1.043482246275450933e+02,9.081123825686421469e+01,7.370860688037714681e+01,9.733044066206686296e+01,1.058890620463787116e+02,1.367497437377357983e+02,1.495970163217719744e+02,1.568771262110524845e+02,1.542951047549230452e+02,1.432497437377357983e+02,1.354168184236986576e+02,1.279168184236986576e+02,1.098890620463787116e+02,1.069559118331213483e+02,1.024282192640526432e+02,8.765493256135849265e+01,1.113667439641172479e+02,1.482584774555106719e+02,1.186057908307520989e+02,1.229274668567840081e+02,1.269274668567840081e+02,1.409585957309332684e+02,1.425397345610174682e+02,1.480397345610174682e+02,1.587672407099226177e+02,1.632393766649221902e+02,1.705544277439806820e+02,1.585544277439806820e+02,1.510544277439806820e+02,1.443615738614693669e+02,1.421255058839695664e+02,1.371255058839695664e+02,1.484500612043063370e+02,1.485855790491290520e+02,1.648105597887170006e+02,1.796176526836778464e+02,2.064134429547679872e+02,1.878322886551596866e+02,1.743678708833416238e+02,1.427925640756477321e+02,1.523450506629191352e+02,1.347303063273491830e+02,1.547404082552534987e+02,1.690582293185298397e+02,1.837483670747985514e+02,1.717067724960062662e+02,1.590576618553327535e+02,1.768621556700976214e+02,2.229447471478112561e+02,3.042590588278391124e+02,2.302671804732505905e+02,2.693184288527838817e+02,3.125965988695486999e+02,3.120693085037457877e+02,3.324370644350498765e+02,3.220693085037457877e+02,3.380252264320999984e+02,3.277293448199702652e+02,3.884273678520262365e+02
